KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
22190376,QUEENS,11691,06/16/2022,06/21/2022,0,0.143
22190419,STATEN ISLAND,10308,06/16/2022,06/17/2022,0,0.14
22190171,STATEN ISLAND,10308,06/16/2022,06/17/2022,18,0.129
22190444,BROOKLYN,11234,06/16/2022,06/17/2022,0,0.21
22190255,STATEN ISLAND,10301,06/16/2022,06/17/2022,17,0.079
22190291,QUEENS,11432,06/16/2022,06/17/2022,4,0.244
22190316,BROOKLYN,11213,06/16/2022,06/17/2022,4,0.155
22190384,STATEN ISLAND,10308,06/16/2022,06/17/2022,0,0.213
22190413,STATEN ISLAND,10306,06/16/2022,06/22/2022,0,0.167
22190556,BROOKLYN,11219,06/16/2022,06/22/2022,1,0.083
22190358,BROOKLYN,11204,06/17/2022,06/21/2022,6,0.148
22190288,QUEENS,11354,06/17/2022,06/21/2022,3,0.109
22190304,STATEN ISLAND,10314,06/17/2022,06/28/2022,0,0.177
22190381,STATEN ISLAND,10304,06/17/2022,06/21/2022,0,0.132
22190544,STATEN ISLAND,10312,06/17/2022,06/21/2022,1,0.143
22190372,QUEENS,11418,06/17/2022,06/21/2022,2,0.293
22190456,BROOKLYN,11209,06/17/2022,06/21/2022,0,0.045
22190326,QUEENS,11432,06/18/2022,06/23/2022,3,0.042
22190421,QUEENS,11419,06/18/2022,06/22/2022,1,0.072
22190257,STATEN ISLAND,10314,06/18/2022,06/21/2022,0,0.162
22190232,BROOKLYN,11214,06/18/2022,06/22/2022,0,0.06
22190338,QUEENS,11434,06/18/2022,06/21/2022,2,0.137
22190454,QUEENS,11374,06/18/2022,06/21/2022,3,0.029
22190320,BROOKLYN,11204,06/18/2022,06/28/2022,8,0.226
22190506,STATEN ISLAND,10306,06/19/2022,06/22/2022,0,0.09
22190348,STATEN ISLAND,10309,06/19/2022,06/23/2022,0,0.059
22190196,QUEENS,11358,06/19/2022,06/22/2022,3,0.127
22190335,QUEENS,11375,06/19/2022,06/22/2022,7,0.084
22190424,STATEN ISLAND,10312,06/20/2022,06/23/2022,1,0.102
22190347,STATEN ISLAND,10309,06/20/2022,06/23/2022,0,0.065
22190193,QUEENS,11385,06/21/2022,06/22/2022,10,0.139
22190483,BROOKLYN,11209,06/21/2022,06/30/2022,5,0.042
22190176,BRONX,10462,06/21/2022,06/23/2022,4,0.105
22190586,STATEN ISLAND,10314,06/21/2022,06/22/2022,0,0.157
22190276,BRONX,10461,06/21/2022,06/23/2022,6,0.046
22190402,QUEENS,11377,06/21/2022,06/22/2022,5,0.127
22190393,STATEN ISLAND,10307,06/22/2022,07/06/2022,0,0.059
22190233,BROOKLYN,11228,06/22/2022,06/23/2022,17,0.164
22190494,QUEENS,11358,06/22/2022,06/23/2022,227,0.224
22190275,BROOKLYN,11203,06/22/2022,06/28/2022,6,0.124
22190511,STATEN ISLAND,10312,06/22/2022,06/23/2022,1,0.178
22190228,BROOKLYN,11226,06/22/2022,06/23/2022,12,0.081
22190329,QUEENS,11358,06/22/2022,06/23/2022,24,0.108
22190333,QUEENS,11432,06/23/2022,06/28/2022,5,0.055
22190422,STATEN ISLAND,10312,06/23/2022,06/28/2022,0,0.136
22190336,QUEENS,11432,06/23/2022,06/28/2022,4,0.315
22190314,BROOKLYN,11216,06/23/2022,06/28/2022,5,0.154
22190507,STATEN ISLAND,10306,06/23/2022,06/28/2022,2,0.154
22190471,STATEN ISLAND,10309,06/23/2022,06/28/2022,0,0.105
22190187,QUEENS,11102,06/24/2022,06/28/2022,7,0.108
22190460,BROOKLYN,11234,06/24/2022,06/28/2022,5,0.09
22190240,QUEENS,11375,06/24/2022,06/28/2022,10,0.136
22190420,STATEN ISLAND,10312,06/25/2022,06/28/2022,0,0.137
22190264,STATEN ISLAND,10309,06/25/2022,06/30/2022,0,0.028
22190238,QUEENS,11103,06/26/2022,06/28/2022,3,0.148
22190251,QUEENS,11414,06/26/2022,06/28/2022,2,0.25
22190363,BROOKLYN,11234,06/26/2022,06/28/2022,8,0.139
22190205,QUEENS,11420,06/27/2022,06/28/2022,1,0.12
22190299,BROOKLYN,11238,06/27/2022,06/30/2022,3,0.14
22190308,STATEN ISLAND,10312,06/27/2022,06/28/2022,0,0.073
22190167,STATEN ISLAND,10305,06/27/2022,06/30/2022,16,0.147
22190354,BROOKLYN,11215,06/28/2022,06/30/2022,8,0.145
22190321,BROOKLYN,11224,06/28/2022,06/30/2022,0,0.012
22190235,BROOKLYN,11230,06/28/2022,07/11/2022,5,0.05
22190230,BROOKLYN,11205,06/28/2022,07/01/2022,4,0.194
22190199,QUEENS,11418,06/28/2022,07/01/2022,2,0.091
22190551,BRONX,10465,06/29/2022,07/01/2022,4,0.134
22190332,QUEENS,11415,06/29/2022,07/01/2022,0,0.152
22190387,STATEN ISLAND,10308,06/29/2022,07/11/2022,3,0.155
22190243,QUEENS,11385,06/29/2022,07/06/2022,3,0.085
22190273,BROOKLYN,11213,06/30/2022,07/06/2022,0,0.051
22190518,BROOKLYN,11218,06/30/2022,07/11/2022,15,0.158
22190519,BROOKLYN,11204,06/30/2022,07/11/2022,10,0.07
22190477,BROOKLYN,11217,06/30/2022,07/11/2022,3,0.12
22190350,STATEN ISLAND,10309,06/30/2022,07/11/2022,0,0.052
22190226,BROOKLYN,11213,06/30/2022,07/06/2022,0,0.057
22190374,QUEENS,11412,06/30/2022,07/06/2022,2,0.261
22190182,BROOKLYN,11225,06/30/2022,07/06/2022,17,0.095
22190239,QUEENS,11105,07/01/2022,07/06/2022,12,0.177
22190522,BROOKLYN,11228,07/02/2022,07/06/2022,27,0.079
22190274,BROOKLYN,11206,07/02/2022,07/07/2022,14,0.194
22190210,STATEN ISLAND,10306,07/02/2022,07/06/2022,0,0.2
22190172,STATEN ISLAND,10312,07/03/2022,07/07/2022,1,0.111
22190220,STATEN ISLAND,10307,07/03/2022,07/06/2022,0,0.069
22190430,STATEN ISLAND,10309,07/04/2022,07/07/2022,0,0.099
22190164,STATEN ISLAND,10314,07/04/2022,07/06/2022,0,0.128
22190250,QUEENS,11412,07/05/2022,07/11/2022,3,0.326
22190508,STATEN ISLAND,10308,07/05/2022,07/07/2022,0,0.118
22190213,STATEN ISLAND,10312,07/06/2022,07/13/2022,0,0.032
22190587,STATEN ISLAND,10306,07/06/2022,07/11/2022,12,0.113
22190435,STATEN ISLAND,10309,07/06/2022,07/11/2022,1,0.228
22190297,QUEENS,11412,07/07/2022,07/12/2022,2,0.07
22190533,BRONX,10465,07/07/2022,07/14/2022,5,0.194
22190443,BROOKLYN,11216,07/08/2022,07/12/2022,4,0.186
22190543,STATEN ISLAND,10312,07/08/2022,07/12/2022,0,0.117
22190174,STATEN ISLAND,10309,07/08/2022,07/12/2022,0,0.135
22190412,QUEENS,11358,07/09/2022,07/12/2022,8,0.179
22190399,BROOKLYN,11230,07/09/2022,07/13/2022,2,0.157
22190324,BROOKLYN,11229,07/09/2022,07/12/2022,11,0.101
22190546,STATEN ISLAND,10309,07/09/2022,07/12/2022,0,0.025
22190315,BROOKLYN,11222,07/10/2022,07/15/2022,3,0.152
22190179,BRONX,10471,07/10/2022,07/13/2022,0,0.039
22190521,BROOKLYN,11234,07/10/2022,07/15/2022,2,0.158
22190293,QUEENS,11363,07/10/2022,07/14/2022,7,0.118
22190488,QUEENS,11372,07/10/2022,07/13/2022,11,0.069
22190481,BROOKLYN,11207,07/11/2022,07/15/2022,0,0.03
22190423,QUEENS,11104,07/11/2022,07/14/2022,4,0.12
22190392,STATEN ISLAND,10309,07/12/2022,07/14/2022,0,0.097
22190224,BROOKLYN,11217,07/12/2022,07/14/2022,0,0.1
22190282,BROOKLYN,11203,07/12/2022,07/18/2022,24,0.381
22190342,STATEN ISLAND,10304,07/13/2022,07/15/2022,2,0.116
22190567,QUEENS,11378,07/13/2022,07/18/2022,0,0.132
22190341,STATEN ISLAND,10314,07/13/2022,07/18/2022,1,0.123
22190268,BRONX,10463,07/14/2022,07/18/2022,7,0.08
22190462,STATEN ISLAND,10305,07/15/2022,07/18/2022,0,0.115
22190188,QUEENS,11377,07/18/2022,07/25/2022,6,0.177
22190469,STATEN ISLAND,10312,07/18/2022,07/21/2022,0,0.103
22190310,BRONX,10463,07/18/2022,07/27/2022,1,0.086
22190328,QUEENS,11354,07/18/2022,07/20/2022,7,0.155
22190189,QUEENS,11377,07/20/2022,07/21/2022,8,0.032
22190480,BROOKLYN,11207,07/21/2022,07/26/2022,5,0.159
22190529,QUEENS,11364,07/22/2022,07/25/2022,5,0.097
22190351,STATEN ISLAND,10306,07/22/2022,07/25/2022,1,0.148
22190217,STATEN ISLAND,10309,07/22/2022,07/25/2022,0,0.1
22190377,BROOKLYN,11217,07/23/2022,07/29/2022,4,0.136
22190184,BROOKLYN,11229,07/23/2022,07/27/2022,9,0.095
22190540,STATEN ISLAND,10306,07/25/2022,07/26/2022,1,0.22
22190437,BRONX,10460,07/26/2022,08/05/2022,3,0.168
22190234,BROOKLYN,11214,07/27/2022,07/29/2022,0,0.142
22190269,BRONX,10462,07/27/2022,07/29/2022,3,0.096
22190429,STATEN ISLAND,10309,07/28/2022,07/29/2022,0,0.06
22190371,QUEENS,11361,07/30/2022,08/02/2022,4,0.317
22190281,BROOKLYN,11234,07/31/2022,08/11/2022,32,0.37
22190303,STATEN ISLAND,10304,08/01/2022,08/02/2022,0,0.108
22190162,STATEN ISLAND,10303,08/01/2022,08/03/2022,0,0.144
22190261,STATEN ISLAND,10312,08/01/2022,08/09/2022,0,0.072
22190541,STATEN ISLAND,10306,08/01/2022,08/03/2022,0,0.144
22190223,BRONX,10463,08/02/2022,08/09/2022,1,0.091
22190397,BROOKLYN,11226,08/02/2022,08/05/2022,7,0.285
22190395,BRONX,10471,08/02/2022,08/09/2022,25,0.155
22190501,QUEENS,11434,08/03/2022,08/05/2022,5,0.176
22192061,BROOKLYN,11212,08/04/2022,08/09/2022,0,0.047
22190588,BROOKLYN,11228,08/07/2022,08/11/2022,3,0.115
22190287,QUEENS,11375,08/09/2022,08/12/2022,20,0.132
22190343,STATEN ISLAND,10308,08/09/2022,08/11/2022,0,0.074
22190400,QUEENS,11106,08/10/2022,08/12/2022,6,0.097
22190438,STATEN ISLAND,10309,08/11/2022,08/15/2022,32,0.359
22190490,BROOKLYN,11214,08/12/2022,08/15/2022,0,0.029
22190177,BRONX,10461,08/14/2022,08/19/2022,19,0.078
22190457,STATEN ISLAND,10304,08/17/2022,08/19/2022,8,0.105
22190463,STATEN ISLAND,10304,08/17/2022,08/23/2022,0,0.064
22190159,STATEN ISLAND,10314,08/20/2022,08/23/2022,3,0.131
22190528,QUEENS,11356,08/20/2022,08/23/2022,3,0.122
22190207,STATEN ISLAND,10301,08/26/2022,09/06/2022,0,0.187
22190311,BROOKLYN,11217,08/28/2022,08/31/2022,2,0.169
22190591,BROOKLYN,11218,08/28/2022,09/02/2022,13,0.061
22190403,QUEENS,11357,08/28/2022,08/31/2022,8,0.182
22190375,QUEENS,11413,08/29/2022,08/31/2022,0,0.106
22190170,STATEN ISLAND,10308,08/30/2022,08/31/2022,2,0.149
22190241,QUEENS,11378,08/30/2022,09/02/2022,2,0.389
22190486,BROOKLYN,11234,08/30/2022,09/06/2022,2,0.267
22190524,QUEENS,11377,09/01/2022,09/12/2022,4,0.138
22190355,BROOKLYN,11222,09/05/2022,09/12/2022,0,0.132
22190195,QUEENS,11354,09/07/2022,09/16/2022,14,0.051
22190298,BROOKLYN,11212,09/07/2022,09/09/2022,0,0.041
22190258,STATEN ISLAND,10308,09/08/2022,09/09/2022,0,0.101
22190475,BRONX,10457,09/09/2022,09/12/2022,0,0.038
22190292,QUEENS,11427,09/10/2022,09/12/2022,2,0.065
22190470,STATEN ISLAND,10312,09/12/2022,09/15/2022,0,0.093
22190215,STATEN ISLAND,10312,09/14/2022,09/16/2022,7,0.046
22190526,QUEENS,11358,09/17/2022,09/20/2022,11,0.07
22190289,BROOKLYN,11226,09/19/2022,09/20/2022,3,0.143
22291322,QUEENS,11358,06/19/2022,06/23/2022,4,0.25
22191184,QUEENS,11361,09/27/2022,09/29/2022,6,0.087
22190542,STATEN ISLAND,10308,09/27/2022,09/29/2022,0,0.068
22190563,BROOKLYN,11236,09/27/2022,09/29/2022,3,0.165
22190558,BROOKLYN,11209,09/28/2022,10/03/2022,5,0.191
231100489,Staten Island,10314,06/07/2023,06/12/2023,0,0.139
231100701,Staten Island,10312,06/07/2023,06/13/2023,0,0.053
231100611,Queens,11432,06/07/2023,06/12/2023,3,0.091
231100839,Staten Island,10314,06/07/2023,06/12/2023,0,0.114
231100597,Brooklyn,11228,06/07/2023,06/12/2023,4,0.172
231100763,Queens,11691,06/08/2023,06/12/2023,0,0.272
231100496,Staten Island,10309,06/08/2023,06/12/2023,0,0.092
231100514,Queens,11385,06/08/2023,06/12/2023,4,0.14
231100759,Queens,11385,06/08/2023,06/12/2023,11,0.101
231100537,Staten Island,10312,06/08/2023,06/13/2023,3,0.128
231100874,Queens,11378,06/08/2023,06/12/2023,2,0.145
231100553,Brooklyn,11220,06/08/2023,06/09/2023,8,0.122
231100623,Staten Island,10306,06/08/2023,06/13/2023,1,0.161
231100756,Brooklyn,11234,06/08/2023,06/12/2023,7,0.149
231100681,Queens,11375,06/08/2023,06/13/2023,1,0.058
231100516,Queens,11385,06/08/2023,06/12/2023,3,0.025
231100707,Brooklyn,11225,06/08/2023,06/14/2023,16,0.08
231100774,Staten Island,10306,06/08/2023,06/12/2023,0,0.159
231100547,Brooklyn,11215,06/08/2023,06/13/2023,6,0.109
231100528,Staten Island,10314,06/08/2023,06/12/2023,0,0.115
231100677,Queens,11412,06/08/2023,06/12/2023,1,0.107
231100694,Staten Island,10306,06/08/2023,06/12/2023,0,0.092
231100699,Staten Island,10312,06/08/2023,06/12/2023,4,0.287
231100723,Queens,11419,06/08/2023,06/13/2023,0,0.11
231100631,Brooklyn,11216,06/08/2023,06/14/2023,5,0.183
231100574,Queens,11691,06/08/2023,06/12/2023,0,0.036
231100624,Staten Island,10312,06/08/2023,06/12/2023,4,0.154
231100745,Staten Island,10312,06/08/2023,06/13/2023,64,0.099
231100769,Staten Island,10306,06/08/2023,06/12/2023,0,0.143
231100685,Queens,11432,06/08/2023,06/13/2023,12,0.2
231100520,Queens,11361,06/08/2023,06/13/2023,0,0.158
231100637,Brooklyn,11204,06/08/2023,06/14/2023,7,0.195
231100570,Queens,11432,06/08/2023,06/12/2023,0,0.101
231100663,Staten Island,10309,06/08/2023,06/12/2023,6,0.107
231100766,Staten Island,10314,06/08/2023,06/13/2023,41,0.108
231100569,Queens,11427,06/08/2023,06/13/2023,6,0.113
231100881,Staten Island,10306,06/08/2023,06/13/2023,4,0.164
231100534,Staten Island,10312,06/08/2023,06/12/2023,0,0.122
231100635,Brooklyn,11212,06/08/2023,06/12/2023,0,0.119
231100781,Staten Island,10309,06/08/2023,06/12/2023,1,0.129
231100639,Brooklyn,11223,06/08/2023,06/12/2023,5,0.077
231100848,Staten Island,10309,06/08/2023,06/12/2023,0,0.06
231100662,Staten Island,10312,06/08/2023,06/13/2023,3,0.237
231100739,Staten Island,10308,06/08/2023,06/12/2023,2,0.143
231100621,Staten Island,10314,06/08/2023,06/12/2023,0,0.083
231100758,Queens,11378,06/09/2023,06/13/2023,15,0.077
231100661,Staten Island,10308,06/09/2023,06/12/2023,0,0.106
231100724,Queens,11418,06/09/2023,06/13/2023,3,0.077
231100828,Queens,11385,06/09/2023,06/13/2023,3,0.014
231100838,Staten Island,10303,06/09/2023,06/13/2023,0,0.143
231100859,Brooklyn,11220,06/09/2023,06/13/2023,4,0.124
231100711,Brooklyn,11218,06/09/2023,06/12/2023,3,0.119
231100787,Brooklyn,11211,06/09/2023,06/12/2023,2,0.16
231100810,Staten Island,10306,06/09/2023,06/12/2023,0,0.117
231100761,Queens,11361,06/09/2023,06/09/2023,2,0.022
231100577,Staten Island,10314,06/09/2023,06/13/2023,0,0.123
231100583,Staten Island,10312,06/09/2023,06/13/2023,0,0.046
231100630,Brooklyn,11231,06/09/2023,06/13/2023,4,0.151
231100666,Staten Island,10309,06/09/2023,06/13/2023,15,0.155
231100581,Staten Island,10312,06/09/2023,06/12/2023,0,0.098
231100816,Staten Island,10309,06/09/2023,06/13/2023,1,0.109
231100536,Staten Island,10312,06/09/2023,06/13/2023,2,0.177
231100502,Brooklyn,11215,06/09/2023,06/13/2023,3,0.153
231100736,Staten Island,10306,06/09/2023,06/13/2023,0,0.121
231100500,Bronx,10471,06/09/2023,06/13/2023,1,0.128
231100702,Staten Island,10309,06/09/2023,06/13/2023,0,0.104
231100618,Staten Island,10304,06/09/2023,06/13/2023,31,0.125
231100495,Staten Island,10312,06/09/2023,06/12/2023,1,0.087
231100558,Brooklyn,11229,06/09/2023,06/13/2023,9,0.276
231100664,Staten Island,10309,06/09/2023,06/16/2023,0,0.069
231100674,Brooklyn,11224,06/09/2023,06/13/2023,0,0.124
231100483,Staten Island,10314,06/09/2023,06/13/2023,0,0.122
231100854,Bronx,10463,06/09/2023,06/14/2023,2,0.063
231100856,Brooklyn,11215,06/09/2023,06/13/2023,4,0.163
231100655,Queens,11434,06/09/2023,06/13/2023,2,0.092
231100640,Brooklyn,11234,06/09/2023,06/12/2023,7,0.027
231100643,Queens,11432,06/09/2023,06/22/2023,1,0.036
231100695,Staten Island,10306,06/09/2023,06/13/2023,1,0.113
231100798,Queens,11357,06/09/2023,06/13/2023,7,0.077
231100501,Bronx,10471,06/10/2023,06/16/2023,1,0.062
231100691,Staten Island,10310,06/10/2023,06/12/2023,6,0.097
231100855,Brooklyn,11217,06/10/2023,06/13/2023,5,0.17
231100846,Staten Island,10309,06/10/2023,06/12/2023,0,0.102
231100540,Staten Island,10309,06/10/2023,06/12/2023,0,0.109
231100795,Queens,11379,06/10/2023,06/12/2023,11,0.119
231100692,Staten Island,10314,06/10/2023,06/13/2023,0,0.153
231100696,Staten Island,10308,06/10/2023,06/12/2023,0,0.114
231100590,Brooklyn,11231,06/10/2023,06/13/2023,0,0.008
231100513,Queens,11375,06/10/2023,06/15/2023,1,0.138
231100827,Brooklyn,11234,06/10/2023,06/12/2023,10,0.12
231100541,Staten Island,10309,06/10/2023,06/13/2023,0,0.12
231100593,Bronx,10461,06/10/2023,06/16/2023,8,0.157
231100565,Queens,11358,06/10/2023,06/12/2023,5,0.134
231100738,Brooklyn,11234,06/10/2023,06/14/2023,4,0.079
231100788,Brooklyn,11207,06/10/2023,06/12/2023,0,0.047
231100610,Queens,11363,06/10/2023,06/15/2023,12,0.079
231100760,Queens,11105,06/10/2023,06/12/2023,10,0.146
231100808,Staten Island,10310,06/10/2023,06/15/2023,9,0.105
231100494,Staten Island,10308,06/11/2023,06/13/2023,2,0.111
231100598,Brooklyn,11214,06/11/2023,06/14/2023,3,0.153
231100786,Brooklyn,11207,06/11/2023,06/15/2023,5,0.149
231100767,Brooklyn,11209,06/11/2023,06/14/2023,0,0.04
231100607,Queens,11354,06/11/2023,06/14/2023,11,0.057
231100675,Brooklyn,11234,06/11/2023,06/13/2023,5,0.131
231100712,Brooklyn,11230,06/11/2023,06/14/2023,2,0.169
231100809,Staten Island,10305,06/11/2023,06/13/2023,0,0.073
231100678,Queens,11373,06/11/2023,06/14/2023,11,0.306
231100729,Staten Island,10306,06/11/2023,06/13/2023,2,0.109
231100782,Staten Island,10306,06/11/2023,06/14/2023,1,0.123
231100710,Brooklyn,11226,06/11/2023,06/14/2023,4,0.374
231100873,Queens,11101,06/11/2023,06/14/2023,4,0.197
231100805,Queens,11379,06/12/2023,06/14/2023,5,0.204
231100734,Staten Island,10306,06/12/2023,06/14/2023,0,0.126
231100484,Staten Island,10314,06/12/2023,06/13/2023,1,0.077
231100646,Queens,11104,06/12/2023,06/13/2023,9,0.126
231100508,Queens,11102,06/12/2023,06/14/2023,5,0.111
231100595,Brooklyn,11203,06/12/2023,06/15/2023,8,0.099
231100777,Staten Island,10312,06/12/2023,06/13/2023,0,0.075
231100812,Staten Island,10308,06/12/2023,06/13/2023,0,0.092
231100527,Queens,11420,06/12/2023,06/22/2023,1,0.122
231100725,Queens,11363,06/12/2023,06/14/2023,2,0.14
231100851,Staten Island,10309,06/12/2023,06/22/2023,0,0.19
231100847,Staten Island,10309,06/12/2023,06/15/2023,0,0.03
231100638,Brooklyn,11224,06/12/2023,06/14/2023,0,0.016
231100831,Queens,11358,06/12/2023,06/14/2023,12,0.101
231100578,Staten Island,10310,06/12/2023,06/13/2023,5,0.152
231100485,Staten Island,10303,06/12/2023,06/15/2023,9,0.319
231100672,Brooklyn,11204,06/13/2023,06/14/2023,4,0.115
231100742,Staten Island,10312,06/13/2023,06/14/2023,1,0.113
231100801,Queens,11415,06/13/2023,06/14/2023,0,0.088
231100869,Queens,11379,06/13/2023,06/15/2023,0,0.128
231100700,Staten Island,10312,06/13/2023,06/15/2023,5,0.115
231100717,Queens,11375,06/13/2023,06/15/2023,9,0.162
231100731,Staten Island,10301,06/13/2023,06/16/2023,5,0.116
231100697,Staten Island,10308,06/13/2023,06/16/2023,0,0.077
231100732,Staten Island,10310,06/13/2023,06/15/2023,6,0.209
231100575,Staten Island,10301,06/13/2023,06/15/2023,18,0.088
231100504,Brooklyn,11218,06/13/2023,06/15/2023,6,0.087
231100840,Staten Island,10305,06/13/2023,06/14/2023,0,0.118
231100733,Staten Island,10306,06/13/2023,06/15/2023,0,0.07
231100776,Staten Island,10306,06/13/2023,06/14/2023,0,0.211
231100656,Queens,11691,06/13/2023,06/15/2023,1,0.154
231100524,Staten Island,10307,06/13/2023,06/16/2023,0,0.094
231100721,Queens,11357,06/13/2023,06/14/2023,11,0.193
231100850,Staten Island,10309,06/13/2023,06/15/2023,0,0.053
231100817,Staten Island,10309,06/13/2023,06/14/2023,0,0.113
231100600,Brooklyn,11234,06/13/2023,06/20/2023,8,0.146
231100803,Queens,11432,06/14/2023,06/16/2023,1,0.075
231100622,Staten Island,10314,06/14/2023,06/16/2023,21,0.108
231100815,Staten Island,10312,06/14/2023,06/15/2023,0,0.139
231100867,Queens,11368,06/14/2023,06/22/2023,3,0.034
231100576,Queens,11385,06/14/2023,06/15/2023,7,0.104
231100802,Queens,11418,06/14/2023,06/15/2023,2,0.015
231100571,Queens,11428,06/14/2023,06/15/2023,5,0.061
231100657,Staten Island,10314,06/14/2023,06/15/2023,200,0.263
231100491,Staten Island,10306,06/14/2023,06/16/2023,2,0.056
231100870,Queens,11354,06/14/2023,06/15/2023,2,0.044
231100863,Brooklyn,11224,06/14/2023,06/15/2023,2,0.017
231100492,Staten Island,10306,06/14/2023,06/22/2023,1,0.122
231100542,Staten Island,10307,06/14/2023,06/16/2023,0,0.064
231100652,Queens,11432,06/15/2023,06/20/2023,3,0.089
231100533,Staten Island,10308,06/15/2023,06/20/2023,0,0.087
231100568,Queens,11432,06/15/2023,06/16/2023,0,0.067
231100688,Queens,11691,06/15/2023,06/22/2023,0,0.123
231100680,Queens,11379,06/15/2023,06/16/2023,6,0.089
231100535,Staten Island,10312,06/15/2023,06/16/2023,38,0.142
231100645,Queens,11379,06/15/2023,06/16/2023,4,0.095
231100770,Staten Island,10314,06/15/2023,06/20/2023,30,0.374
231100486,Staten Island,10302,06/15/2023,06/16/2023,4,0.111
231100693,Staten Island,10304,06/15/2023,06/16/2023,0,0.092
231100670,Bronx,10461,06/15/2023,06/21/2023,12,0.113
231100735,Staten Island,10306,06/15/2023,06/16/2023,0,0.145
231100783,Manhattan,10018,06/15/2023,06/16/2023,8,0.138
231100684,Queens,11418,06/15/2023,06/20/2023,26,0.322
231100555,Brooklyn,11228,06/15/2023,06/20/2023,20,0.132
231100648,Queens,11358,06/15/2023,06/16/2023,3,0.108
231100530,Staten Island,10314,06/15/2023,06/16/2023,0,0.17
231100709,Brooklyn,11233,06/15/2023,06/20/2023,2,0.224
231100548,Brooklyn,11213,06/15/2023,06/20/2023,2,0.169
231100551,Brooklyn,11226,06/16/2023,06/20/2023,6,0.123
231100512,Queens,11378,06/16/2023,06/20/2023,5,0.198
231100584,Staten Island,10309,06/16/2023,06/20/2023,2,0.216
231100507,Queens,11415,06/16/2023,06/20/2023,5,0.133
231100654,Queens,11432,06/16/2023,06/20/2023,0,0.145
231100741,Staten Island,10308,06/16/2023,06/21/2023,2,0.083
231100814,Staten Island,10308,06/16/2023,06/20/2023,0,0.068
231100878,Brooklyn,11228,06/16/2023,06/20/2023,8,0.149
231100532,Staten Island,10306,06/16/2023,06/20/2023,0,0.168
231100792,Brooklyn,11234,06/16/2023,06/20/2023,0,0.158
231100836,Queens,11354,06/16/2023,06/21/2023,2,0.185
231100522,Queens,11358,06/17/2023,06/21/2023,5,0.122
231100832,Queens,11364,06/17/2023,06/20/2023,3,0.099
231100505,Brooklyn,11229,06/17/2023,06/22/2023,8,0.023
231100676,Brooklyn,11229,06/17/2023,06/20/2023,17,0.095
231100599,Brooklyn,11224,06/17/2023,06/27/2023,0,0.112
231100606,Queens,11375,06/18/2023,06/22/2023,11,0.154
231100560,Queens,11103,06/18/2023,06/22/2023,4,0.076
231100659,Staten Island,10304,06/18/2023,06/22/2023,1,0.155
231100620,Staten Island,10314,06/18/2023,06/27/2023,1,0.106
231100515,Queens,11385,06/18/2023,06/27/2023,9,0.145
231100845,Staten Island,10312,06/19/2023,06/27/2023,0,0.102
231100653,Queens,11363,06/19/2023,06/22/2023,0,0.15
231100705,Manhattan,10128,06/19/2023,06/22/2023,9,0.11
231100796,Queens,11374,06/19/2023,06/27/2023,4,0.102
231100651,Queens,11375,06/19/2023,06/22/2023,1,0.067
231100682,Queens,11358,06/19/2023,06/28/2023,0,0.068
231100679,Queens,11372,06/19/2023,06/27/2023,17,0.09
231100806,Staten Island,10306,06/20/2023,06/27/2023,0,0.034
231100753,Brooklyn,11234,06/20/2023,06/26/2023,3,0.108
231100650,Queens,11415,06/20/2023,06/26/2023,0,0.155
231100757,Brooklyn,11234,06/20/2023,06/22/2023,0,0.174
231100790,Brooklyn,11224,06/20/2023,06/22/2023,0,0.079
231100793,Brooklyn,11214,06/20/2023,06/27/2023,0,0.141
231100604,Queens,11379,06/20/2023,06/23/2023,6,0.1
231100728,Brooklyn,11212,06/20/2023,06/22/2023,0,0.11
231100563,Queens,11375,06/20/2023,06/22/2023,7,0.123
231100822,Brooklyn,11218,06/20/2023,06/27/2023,9,0.22
231100686,Queens,11412,06/20/2023,06/23/2023,2,0.147
231100791,Brooklyn,11223,06/20/2023,06/22/2023,3,0.112
231100498,Bronx,10462,06/20/2023,06/22/2023,0,0.136
231100559,Queens,11101,06/20/2023,06/27/2023,1,0.14
231100591,Brooklyn,11213,06/20/2023,06/27/2023,2,0.053
231100743,Staten Island,10312,06/21/2023,06/27/2023,0,0.049
231100751,Bronx,10460,06/21/2023,06/27/2023,2,0.104
231100714,Queens,11103,06/21/2023,06/23/2023,1,0.081
231100497,Staten Island,10309,06/21/2023,06/27/2023,0,0.119
231100660,Staten Island,10308,06/22/2023,06/28/2023,0,0.11
231100754,Brooklyn,11218,06/22/2023,06/23/2023,9,0.165
231100632,Brooklyn,11213,06/23/2023,06/27/2023,4,0.156
231100698,Staten Island,10308,06/23/2023,06/29/2023,0,0.122
231100799,Queens,11358,06/23/2023,06/27/2023,13,0.128
231100689,Brooklyn,11217,06/23/2023,06/27/2023,3,0.213
231100818,Staten Island,10309,06/23/2023,06/27/2023,0,0.088
231100546,Brooklyn,11217,06/23/2023,06/27/2023,0,0.118
